"WK" "CPU_CLOCKS_UNHALTED" "INSTRUCTIONS_RETIRED" "UOPS_RETIRED" "DISPATCH_STALLS" "DISPATCHED_FAST_FPU" "BRANCH_MISPREDICT_RETIRED" "POWER"
27 63879542338 76045230690 78443193837 25436822115 2219066867 514956185 102.4875
27 63850009855 74398536409 76946210975 26061302247 2154577049 510017394 102.5
27 63868107521 75488450574 77912980737 25457453037 2197258504 518427980 102.4625
27 63910509840 75715628350 78166763303 25623952579 2207784930 509815948 102.55
27 63878870325 75994337059 78435766171 25365236365 2217372128 511965062 102.5625
27 63849809052 74245389328 76801318027 26029976081 2162514210 509551644 102.575
27 63944300459 74328492646 76911984432 25960581847 2158195909 510539396 102.625
27 63851205131 74831626863 77350072278 26007442641 2157169764 503507217 102.625
27 63879161906 75128696439 77598258011 25520950465 2208608582 532879681 102.675
27 63849033261 73519645741 76104233666 26252194447 2126501472 508219338 102.725
27 63879560065 76426043429 78804612904 25297874772 2239319383 511299396 102.725
27 63879692239 74654461019 77241321944 26003788822 2158212871 509690162 102.725
27 63880303940 75208431606 77671405241 25886884428 2167883472 503516552 102.7125
27 63974566557 74447801864 76995664921 25921069228 2178666683 516329239 102.7625
27 63910752310 75874816245 78292833283 25231015325 2257216459 529047913 102.8
27 63851718132 71200398530 73287987966 24075170702 2689097774 723961813 103.425
27 25394797802 29197853340 29988966326 9484087278 1015899969 292546089 74.0125
28 62393887251 67588593246 70465188344 26198813905 1577174245 554071166 102.225
28 63997283645 71733218919 74127814394 25180996277 1615725238 591936408 104.3875
28 63968631880 70856542522 73280549716 25287961806 1669270819 602225611 104.85
28 63842253321 73420054590 75934185191 25027370545 1708490107 566743916 105.1125
28 63936781926 74356814289 76888772623 24720031685 1802510076 572293689 105.3375
28 63871734117 73367954608 76015961754 25618945569 1725369242 532831381 105.3
28 63944625463 73926787415 76433930031 25120728151 1758029929 567380381 105.325
28 63870144127 73559084859 76040682158 24821793900 1679255426 570732077 105.425
28 63970502817 72554591305 74956089793 24799457552 1599135716 593899031 105.3875
28 63879084949 73527883894 75820364144 24378089475 1702553787 603694233 105.45
28 64071466428 73165174441 75604649161 24238671021 1673150362 626929601 105.5125
28 63847987668 72295818019 74785348824 24472147474 1691365689 626185974 105.525
28 64011564797 71002958218 73499322807 25364240311 1593932571 611435853 105.475
28 63845171748 70696118590 73088490275 25045760633 1643704613 637415277 105.325
28 63908204646 72240403420 74719094700 24204883320 1586702218 637941541 105.325
28 63861994845 72990872491 75206685363 23994615464 2147101497 678213525 105.4125
28 63891563126 70742092667 72897906608 24104589632 2684007612 727638319 104.8
28 63921119757 69886365667 72102981850 24741257837 2633704371 711987686 104.4125
28 63876368897 70425677230 72600941572 24283478423 2662279722 719807207 104.2875
28 63892084483 71289916448 73414415139 23976977278 2711582530 722550246 104.2375
28 63902746230 70468982591 72658040160 24347867483 2662896682 721320223 104.2125
28 63962566221 71699675871 73744666791 23733286919 2724261147 734121082 104.225
28 63934678097 71219326259 73306449170 23902499412 2704733438 731504678 104.2375
28 63900954860 72255592127 74298060206 23593104389 2754443728 726230069 104.1875
28 63969780467 70575758262 72800424865 24306205906 2662385579 719977017 104.1875
28 63832947441 70048562472 72266942899 24498299673 2645705575 715326091 104.1375
28 63874081927 69737639163 71987727138 24579119136 2621536542 721434087 104.075
28 63832967275 71924457318 73972975733 23655342615 2741537361 728104486 104.1375
28 63888106729 70370450327 72524977886 24343520582 2665173834 717092302 104.1375
28 63905539407 72268421718 74279195285 23493640012 2762972138 732113858 104.1
28 63853310739 70989033329 72995728469 24074271135 2704309505 725857255 104.075
28 10124686929 11675985546 12067407906 4689321000 412761597 134547436 57.225
29 62223306714 64646827211 68565651880 26903142341 2116894571 596558758 99.4375
29 63879824090 66328941326 69472339229 26398561035 2198954902 657899598 103.175
29 63866373253 64176560066 67256348282 27001006833 2132314482 650310980 103.05
29 63849668379 65017947025 67926687835 27092006300 2198582181 637069054 102.975
29 63868591170 63751660388 66666550489 27011701357 2209158675 649454003 102.95
29 63990085846 65979443920 68589590743 27712032177 2176220364 629350772 102.9125
29 63873289741 64129482827 66865015022 26759842535 2285742705 655178462 102.8625
29 63931342626 65809603217 68310698238 27028653605 2286682929 652528953 102.9375
29 63923019856 64947733689 67624369087 27582463962 2192824640 639516738 102.9125
29 63991134975 63914683854 66650164883 28327141813 2113889929 617638445 102.85
29 63940623922 63268802499 66026112435 28075556876 2150390387 631907632 102.7875
29 63852628424 65170277051 67650480684 27324495578 2256493498 645661506 102.7875
29 63968198140 63673327657 66334107031 27960234909 2199676798 632536906 102.7875
29 63860218169 63988879378 66617888670 27205821127 2256353309 653625638 102.7875
29 63879269214 63915781109 66484574293 27483253340 2254659717 646835740 102.7625
29 64066818311 62540019446 65053349048 30966806608 1961186793 559924596 102.6625
29 63840956746 54031988605 56679920598 33715971879 1820182040 494414556 101.9875
29 63911083302 54552525380 57241041232 33722605609 1785116726 498928897 101.6375
29 63855743349 54170737881 56763044674 33571746715 1797376028 509448739 101.45
29 63849950273 54647451592 57144024376 33483022124 1831046135 501960944 101.3625
29 63863977148 53480199168 56174777223 33934825476 1747767440 490704956 101.325
29 63874233954 54590384934 57122010093 33804023405 1789779547 497322332 101.275
29 63879934987 54816689653 57335690072 33505578131 1841185932 495400151 101.3125
29 63871230582 54403159739 57016860897 33395783136 1832522514 503287028 101.375
29 63844418850 54235273457 56910877769 34093074709 1753145112 493282166 101.4125
29 63880281865 55070774813 57644261324 33737206139 1793773493 496876584 101.475
29 63879537968 55085476060 57594893910 33747106249 1793478866 504655773 101.45
29 63843883116 54789718786 57389896869 34148081345 1762551204 488264449 101.525
29 63867872995 54295868829 56764369512 33656322125 1799585396 487386710 101.525
29 63843512005 54168593363 56704991209 33744592948 1821008410 497827803 101.4875
29 63835955544 54395635928 56944557550 34022835449 1777851116 492508802 101.5
29 63899870927 53935772390 56404380124 33956955553 1795703940 490403710 101.425
29 63843872897 54770567531 57307028209 34002983489 1793040741 490521814 101.4375
29 63876904228 54200262148 56543319973 34789173106 1692229780 476921179 101.4625
29 62798761143 32074807656 35154540625 51417032374 170446015 77632810 99.625
29 63183858931 23936585932 27180181254 53274424624 38071026 34657789 97.375
29 63251187523 23960075161 27207115168 53244418093 38090137 34686540 96.4375
29 63436977939 24025420523 27280391764 53278552553 38156855 34519764 96.0625
29 63098535558 23889235484 27125467380 53381726366 38360921 34240603 95.9
29 36862770950 12159082306 13823107427 45088808154 10300706 13925411 81.2625
29 16047462334 2938737323 3339319356 39992715117 85503 12990229 71.5625
30 62685160165 62908052536 65423124789 30574759489 1844079822 490612705 102.925
30 63942111309 66315785329 67952159916 29766585161 1943704264 538801820 103.5125
30 63872807366 64578278603 66255479097 29772666053 1956184363 545275280 103.7625
30 63869163863 65203233895 66854635557 29676108779 1964476185 544143406 103.875
30 63881903606 65692266924 67445077500 30350196489 1913076533 521362140 103.925
30 63944462608 66158687192 67797856430 29552133529 1995784848 535672106 103.9125
30 63881013971 65525338756 67132375244 29770501768 1966839054 533785562 104.0125
30 63836471794 66473213064 68038232772 29743386539 1987560218 526765176 103.9375
30 63879940817 65975332480 67475509555 29854686546 1972595863 527986793 103.925
30 63827143782 65520765437 67231958842 29726896943 1985641248 527709863 103.8375
30 63859353932 65354864198 67084655484 30171486474 1937749344 522946501 103.8125
30 63850438803 65478607247 67168484394 29524745307 1999294237 542285629 103.7875
30 63841166132 65139822346 66775362219 29935159899 1961474509 529235607 103.75
30 63885993369 66795280448 68333563248 29369883775 2020378646 534973640 103.775
30 63972986634 66157031983 67702027197 29259197539 2014048830 545972824 103.7375
30 63866015598 64963002823 66663468681 30412533090 1943203959 516893044 103.65
30 63823413901 67110157667 69035250743 29035242048 2001706583 545671162 103.8375
30 63923718739 66517011292 68112804450 29482833259 1978348676 545492622 103.8
30 63841571162 65488184911 67150655719 29625252906 1984585203 541058119 103.6875
30 63801875083 65969526589 67599442832 29481206382 1981202167 544567681 103.6875
30 63904641046 65603044715 67194895849 29426120705 1998068574 553917080 103.6875
30 63882010497 66450351576 68016999713 29625860750 1983301263 534556783 103.7125
30 63876256049 66212783614 67726203615 29520108449 2020599308 544113358 103.6375
30 63936860370 67050697948 68552120327 29689823593 1989061056 532270707 103.5375
30 63866855571 66587493038 68133351034 29192960429 2037319904 539424671 103.625
30 63838575942 64935868935 66689807786 30412757058 1911518981 517231676 103.55
30 63980078768 66138583450 67783080636 29990186493 1955608002 526590575 103.6125
30 63844032975 65714125932 67275356954 29651216754 1966555380 536460396 103.6375
30 63870562669 65955708599 67598058271 29663332910 2010912712 535855471 103.6125
30 63921622001 66978632457 68939258097 29140218288 1983337649 535028698 103.875
30 63872400496 66004578316 67541402992 29334003713 2016646822 548441327 103.775
30 64010157734 66252810141 67839897112 29823851316 1979321605 532956823 103.7625
30 64094882872 66510844216 68120378329 29392803347 2015987596 540500782 103.8875
30 63847262965 66383684863 67771260406 29540691903 1991507444 540341582 103.8375
30 62686780940 48372697732 48803607701 43179313528 508941910 152433599 102.3875
30 63501750405 44799763369 44865692169 47954966470 70291130 7614557 100.45
30 63623562214 45048534371 45114172439 47926706832 70955007 5320118 99.7375
30 60030606740 42628707651 43032344793 47451375792 62961675 20434516 96.025
30 63739003105 43032942715 43135989216 47780886849 67109956 37660811 98.825
30 63684036532 43284263559 43380698112 47963578588 67734127 25186611 99.125
30 63665150267 44778458105 44844501769 47910074479 70403018 11201058 99.2125
30 63623115585 44785158680 44852359352 47970966102 70503785 6231712 99.2
30 59813542840 43364363173 43782411957 47694578182 64535495 6550297 97.7875
30 63594487505 42967995814 43071551280 47785455971 67010547 38453892 98.725
30 63686828178 43403617814 43501319789 48023647714 67975335 21632063 99.175
30 63642266872 44743120005 44808180367 47947442638 70403402 10274462 99.2875
30 63614010122 44895479311 44962132789 47959677221 70902280 6159861 99.2625
30 45111670629 32122566075 32265734925 33500976157 48072692 4817170 84.2125
31 49519639617 55027094719 56879662562 33138869748 299677269 166903062 95.1125
31 60594574216 70585039307 71727389810 35019899457 577937303 46329035 100.9
31 60272134389 69568657919 70546559801 35694552115 512161938 40081598 101.8125
31 61025349218 70949860757 71942380879 35650691973 483327766 38702435 102.375
31 62169662987 73336556921 74539930928 33503593484 645304166 48948377 102.9375
31 61198360357 69475557090 70278329193 36327032721 425459334 34823861 102.9875
31 61814852409 72609082997 73844556875 34245554491 584791123 44796982 103
31 60272238199 69187716129 70103824385 34188788151 575443000 43211331 102.975
31 60778000350 70765455814 71828548430 35055124628 470763975 37291410 103
31 60381008667 70013814288 71057931066 32729675569 615742613 45578657 103.1375
31 60243689502 69175414046 70111565157 33071932656 562872907 40978881 103.4375
31 60854226915 71251680712 72448775634 32241807488 608244855 44829131 103.675
31 60176309129 68586078503 69378078198 32732558999 563112381 42657422 103.75
31 60867608922 71718352454 73020755722 32824477650 566940851 42854340 103.8
31 60258459820 68724473450 69538341711 33386125593 566427428 42791458 103.6875
31 60996911724 71006428708 72184907738 32858626836 613139686 46062595 103.6125
31 60256960468 69482253969 70444701654 34161455079 522986444 40496030 103.35
31 60620584604 70232737538 71275281735 34651951417 510463748 38568672 103.275
31 60807071183 70654089124 71740314094 32510427259 649555663 48577573 103.3
31 60356255700 69389458491 70318217946 34467897650 516580274 38822289 103.275
31 61705183236 72393734014 73636285657 34989065953 484892667 38844648 103.3875
31 60193408299 68174226512 68954851105 33098837814 662635141 49370776 103.1625
31 60982206172 71623440561 72884009053 35500395029 456512137 37160029 102.9625
31 60706805371 69543887754 70427419774 34637549392 542973348 42122388 103.1
31 60199087342 70013634403 71166539185 33854303106 619012384 46578796 102.9375
31 60598381785 69589424953 70564464441 37117100987 384554909 33136922 102.725
31 60800249680 70228731022 71272286459 33561358135 656565771 49850818 102.6375
31 60871107027 70687635463 71792428374 35724011932 476514988 38246491 102.7125
31 60385722023 69413509759 70329998448 35165122139 524674120 41918432 102.775
31 61747893689 72642711900 73901294532 34027146468 612215025 45921808 102.8375
31 59761908404 67997795188 68778195043 35710144735 432876075 35922628 102.875
31 61182213782 71876090076 73145026793 33204266980 622802780 48273296 102.975
31 60609346490 69563050155 70456691161 34010784437 563741518 43716906 103.2375
31 60609458011 70539165776 71680082696 33697250981 509307970 40157734 103.2875
31 60694841131 70103509519 71111339192 32539522724 603093589 45131714 103.525
31 60527521388 69703727017 70720400820 33014841210 618599658 46530533 103.425
31 61043272573 70705880359 71828498147 34175066422 488615656 38883474 103.3
